HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.review_id_0,Input.business_id_0,Input.text_0,Input.len_0,Input.label_0,Input.review_id_1,Input.business_id_1,Input.text_1,Input.len_1,Input.label_1,Input.review_id_2,Input.business_id_2,Input.text_2,Input.len_2,Input.label_2,Input.review_id_3,Input.business_id_3,Input.text_3,Input.len_3,Input.label_3,Input.review_id_4,Input.business_id_4,Input.text_4,Input.len_4,Input.label_4,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,total-correct
3LCXHSGDLT6OZ98ITWFHRDPSK3BES6,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,38YMOXR4MUZGFVU6XLBL0YWN8IUW65,A16CY2VIGN7I2L,Submitted,2021-01-16T00:39:34+00:00,2021-01-16T00:41:15+00:00,2021-01-23T00:41:15+00:00,,,,101,0% (0/0),0% (0/0),0% (0/0),_2iPLks_zCuqd06VUS7_Tg,OWp3eJaYMjvek0z6SpwbPQ,Really like this place! An economical choice for a good massage! They can get pretty busy on the weekends so I suggest calling in. Don't expect the super quiet atmosphere like in a typical spa but for the price you can't beat it!,45,Health & Medical,RR7Fa8ONqecqXZgShiMz3g,SsBeeLKQdsXUeSUhChD97w,"I saw NP Bell and she is fantastic!<br/>She is a wonderful listener pays, attention to details and evaluated my condition completely.  When I left I knew what was going on and when my test results were returned to the office they called me immediately.",45,Health & Medical,jTCnG_CVjTysAuFcv-Sdjg,r_JNgps6bTAn-HgkY1yF4Q,My 11 year old son has a membership here. He loves it! The employees and patrons are all helpful and really nice. Overall atmosphere is really uplifting. This place is great. My son doesn't get bored because the routes get changed up and that allows for new challenges!,49,Fitness & Instruction,AyC2GKCBKI4YHJdSQ1Pqug,-Gg1YBUAseVfNYb7d_9uDQ,"This shop is awesome. They got my car back up and running quickly for a great price. They are under new ownership  and the crew they got now is not only efficent and knowledgeable,  but personable and friendly. Will definitely be back again.",43,None,4IsG34Rq-xaI9SAJqttHDQ,BReKNnKFYRld2decRXM4Og,"GREAT, giant industrial looking music venue. We sat at the bar for a bit, then crept upstairs to the stage area for some hard core punk rock! Great find, but then it was exactly what we were looking to do on this day. <br/><br/>Great venue, and Montreal is a fantastic music town.",52,None,,,2021-01-16T00:40:18.576Z,2021-01-16T00:40:08.544Z,2021-01-16T00:41:00.804Z,2021-01-16T00:40:28.020Z,2021-01-16T00:41:14.822Z,2021-01-16T00:39:35.118Z,2021-01-16T00:39:37.780Z,Win32,en-US,Fri Jan 15 2021 16:39:35 GMT-0800 (Pacific Standard Time),2021-01-16T00:41:14.822Z,Health & Medical,Health & Medical,None,None,None,1,1,0,1,1,4
3ZCC2DXSD74J101IS3J0G259J0BYYI,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,32KTQ2V7RDF7S22QRQ8ABALY0HOM9F,A16CY2VIGN7I2L,Submitted,2021-01-16T00:37:38+00:00,2021-01-16T00:38:25+00:00,2021-01-23T00:38:25+00:00,,,,47,0% (0/0),0% (0/0),0% (0/0),muGjGTErFXtkfIg1bgXthQ,6lZ-WYajiFtzlzcJbmsZXQ,I think the pool and locker rooms could be better maintained.  The pool looks like it has a bathtub ring.  I find it expensive for seniors who are not on Silver Sneakers programs.  We encourage our elderly to stay active yet make it cost prohibitive for them to join. $45 for a one person senior membership is too high.,59,Fitness & Instruction,-FOhjD4POHQn3i_50I4NDw,aswx0Zmg5i8JRib0kTq8hA,They have changed the owner for a while. It's Emi's Nail & Spa now. Location at 859 Dundas Street West. No more A+ Nail bFriendly staff and clean. I did my nail done in there with ombré acrylics and they did a awful job. I will come back again next time for sure.,54,Nail Salons,5_eva3NUNx4uZ36D9TW7oQ,_zdomXh7Jaava5_YmqDu4Q,"It does't get any better than this. The climbers are the best. The 30 minute workout will blow you away. High quality cycles and dynamic lighting make cycle an experience. The glowing salt wall and infrared heat make this the best hot yoga experience you will find. A beautiful, comfortable studio you won't want to leave.",58,Fitness & Instruction,U22YvtxJn-sZiDrY_Vmzmg,bPzxxsqlmsS6I6LPPM7LWA,This is not a real salon there's a note on the front and the back door that direction to call for haircut even when there's people inside they can't even come to the door and say hello could I schedule an appointment. Crazy. How do they stay in business?,52,Hair Salons,zQhzS77ThVuZitRWO8S-oQ,3-YpyZsL3h_jZiG8tIWz4Q,I've been going to Sal for over 15 years. He does an amazing job with my hair and runs a very clean and organized salon. Sal is so meticulous with hair and he is truly an artist. You will never be disappointed.,43,Hair Salons,,,2021-01-16T00:38:24.185Z,2021-01-16T00:37:58.005Z,2021-01-16T00:38:05.415Z,2021-01-16T00:38:13.135Z,2021-01-16T00:37:50.681Z,2021-01-16T00:37:39.043Z,2021-01-16T00:37:42.827Z,Win32,en-US,Fri Jan 15 2021 16:37:39 GMT-0800 (Pacific Standard Time),2021-01-16T00:38:24.185Z,Fitness & Instruction,Nail Salons,Fitness & Instruction,Hair Salons,Hair Salons,1,1,1,1,1,5
3AFT28WXLF2LHMIBIYOZSNDJF7FOIS,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,3TOK3KHVJTIREMZ9P9P3PIJX0RFO7K,A1Q23GU9I9K009,Submitted,2021-01-16T00:38:03+00:00,2021-01-16T00:39:47+00:00,2021-01-23T00:39:47+00:00,,,,104,0% (0/0),0% (0/0),0% (0/0),_dTpXnrDm1D0nPKM-jdlpA,1nV672vSi11Qjo-Lpxu8Mw,"This place never has donuts. Just walked in to see a whole bunch of empty shelves. Only jelly and old-fashioned available. Really?  Nothing like coming home empty-handed AGAIN. The UPS store across the street has better offerings, as there is actually candy available for charitable purposes!",48,None,vb6qi0uPrz43VH5bCWyjGg,pcbsTWjKk_fWeDlZeTYORg,Quick and hassle free hair cuts.  There is always a line but it moves quick.  They are great with kids too.  Highly recommended for the entire family.  Much better option that getting a $100 hair cut at some other hair salons.,41,Hair Salons,vkz_0qKeBwvAVRmn7d3QYg,w8zyXa2W6wZNunoqUXstDA,This is the place to learn Israeli martial arts! My son has been attending classes here for several years.<br/>We love the family atmosphere and the amazing Steinberg family who owns it. I highly recommend checking it out. You won't be disappointed!,43,Fitness & Instruction,tyeqbVOobT5aB5bG6xNFHg,5Q77B3p186bG1TSyyhSvDQ,"Drove by and thought we would check it out, I didn't know it was a gay bar. <br/><br/><br/>i like what they did to the place, it has great energy level, the people were nice and funny <br/><br/>NO MORE manicures on Mondays but my girl i stayed for their $5 Martini's<br/>and we will be back next week",59,None,CiCFjHoHWqTslYkypywgVQ,wU1KsabYrz5t7BK7sDDw_Q,Worst shop ever. Employees are unprofessional and disrespectful. Had my transmission rebuilt and had nothing but problems with it since the start. I had to return to the shop 4 times to fit it. I do not recommend the shop to anybody. Seriously.,43,None,,,2021-01-16T00:39:00.232Z,2021-01-16T00:39:06.881Z,2021-01-16T00:39:12.624Z,2021-01-16T00:39:47.593Z,2021-01-16T00:38:43.712Z,2021-01-16T00:38:04.091Z,2021-01-16T00:38:28.792Z,Win32,en-US,Fri Jan 15 2021 19:38:04 GMT-0500 (Eastern Standard Time),2021-01-16T00:39:47.593Z,None,Hair Salons,Fitness & Instruction,None,None,1,1,1,1,1,5
3H781YYV6TIPE9LXIWK71ILEMMPETV,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,3LRKMWOKB5HWRPGAL6JP9P9T9FWZ2H,ADE4283NU45C9,Submitted,2021-01-16T00:40:15+00:00,2021-01-16T00:41:07+00:00,2021-01-23T00:41:07+00:00,,,,52,0% (0/0),0% (0/0),0% (0/0),TbH9l-qvuko8dgmgVuLEKA,UEEZOrNDSK2GrLLegbT0yw,"Took Gf there and she had very great and satisfying experience.<br/>Very cute place, and staffs are always friendly and welcoming. The nail designer, Queena, is very responsible, and professional. She did an amazing job and my gf always get exactly what she ask for. <br/>The best Nail salon in town. Great services, would defiantly recommend this place.",58,Nail Salons,FjjSswu8BXQWGxpmss1XPg,XzDLp63oGY9pT9wy2_bK5w,"Cheap haircuts, done quickly, especially if you check in using their app. My only complaint is that I never seem to see the same person twice, so there is no way to have someone used to the way you want your hair done.",43,Hair Salons,exly9WJXBaHZCDUCwOVHzA,nC7uImTpwCgL8svHXTYPpQ,Worst place ever!!! The owner..that guy.. was sooo rude and unprofessional... not welcoming at all.. the that old lady did my shellac. Soo bad... look like a 5 years old did my nails. Will never ever go back there!! Worst customer service!,43,Nail Salons,zh_tcLUmS2R9XWD8HYVw0Q,DQ9FQQMN1aqrURn-NW4rEQ,The quality from the technicians is poor. They are more concerned with speed rather than quality which is ridiculous because of the price. The facility was not as clean as it should be. For $100 we could have done a better job ourselves.,43,Nail Salons,8nqIk1PoytybqI_kW1rq7Q,LhEIaHUidwZXuje93qC4oQ,Well the next time you're in Las Vegas this place is pretty hipster they have some cool sunglasses not real cheap but not real expensive they're decent enough and quality enough for you to wear they have a lot of different styles to choose from so the next time you're by the link stop bye,58,None,,,2021-01-16T00:41:10.177Z,2021-01-16T00:40:34.047Z,2021-01-16T00:40:45.425Z,2021-01-16T00:40:59.576Z,2021-01-16T00:40:30.745Z,2021-01-16T00:40:20.114Z,2021-01-16T00:40:23.501Z,Linux armv8l,en-US,Fri Jan 15 2021 15:40:20 GMT-0900 (Alaska Standard Time),2021-01-16T00:41:10.177Z,Nail Salons,Hair Salons,Nail Salons,None,None,1,1,1,0,1,4
3M7OI89LVYO4FDQ7QS6J0KTXH21C6P,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,3CFJTT4SXTQHI0O6RECY5LNBOIG7I8,AR5AV0OMG1SJU,Submitted,2021-01-16T00:33:27+00:00,2021-01-16T00:34:37+00:00,2021-01-23T00:34:37+00:00,,,,70,0% (0/0),0% (0/0),0% (0/0),duVlTyxQBRNBeZ14gQFcrg,WEBiX7InEBlscZOvy7qy4Q,"I have been going here since last August. The staff are friendly, the group exercise room could do with some renovations. The biggest drawback is on the weekends the exercise classes are too packed, they introduced a ticket system but somehow it is almost always too full.",47,Fitness & Instruction,-3s_ZV1i4rQbrxuOCb71rg,x6tTjmcDzu24AcN9fODA_w,"I will be beyond grateful to Dr Mancuso,he is a compassionate and knowledgeable doctor. After the surgery, my son , is doing great.<br/>Dr Mancuso got my whole trust since the first visit, I couldn't choice for a better doctor. Thanks for all you have done for my little boy!",51,Health & Medical,Q97ydVtywCnEvwzRY_qvww,MBYINfSTb9XN9achHJjICA,Dr Gruber and his staff are amazing I am very happy I picked this Dr to do my surgery . The staff and  Drs are always very friendly . I am doing my Physical Therapy here as well and they are the best team ever! Friendly enthusiastic and fun  Thank you to everyone here for all your hard work .,57,Health & Medical,y6uRcqF48-C4O84gX3BmsA,6ICyDCN_2zpALedXRM8SVA,We had a birthday party here for my 12 year old and the staff was fantastic from the planning to the end! There a few small things that could have made the process slightly easier but overall I would not hesitate to come back for another event!,47,Fitness & Instruction,VfT31DH54gC-y0pDTia1vw,B-GtKOG2x8NaIAwPl-sEmg,They DO NOT GUARANTEE THEIR WORK. GEL Polish came off less then 24 hours after my visit. Been coming here almost three years and was scolded when I expected job be redone at no charge. They were only willing to fix a few nails.. NO PROBLEM!! I WILL TAKE MY BUSINESS ELSEWHERE!,52,Nail Salons,,,2021-01-16T00:34:28.218Z,2021-01-16T00:34:36.741Z,2021-01-16T00:33:52.818Z,2021-01-16T00:34:06.159Z,2021-01-16T00:34:17.363Z,2021-01-16T00:33:28.069Z,2021-01-16T00:33:41.221Z,Win32,en-US,Fri Jan 15 2021 18:33:28 GMT-0600 (Central Standard Time),2021-01-16T00:34:36.741Z,Fitness & Instruction,Health & Medical,Health & Medical,None,Nail Salons,1,1,1,0,1,4
3TY2U1TEB7A3BMBKK3HUWSBXTSUJJG,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,3A0EX8ZRN8OQAC618DAHWB3VXR5YBR,ADE4283NU45C9,Submitted,2021-01-16T00:38:57+00:00,2021-01-16T00:39:45+00:00,2021-01-23T00:39:45+00:00,,,,48,0% (0/0),0% (0/0),0% (0/0),fcr8qKpXKcNu9mAbeHectA,v4nuyDiyzv2Tf81YrcrflQ,I went their a few times for open gym with friends. Man there are way too many kids getting in the way. It was scary lol. And the owners look like they're stressed out and not even happy to be there.,42,Fitness & Instruction,bVwXP5TDEUpN2yBV4mrANA,Bz2W-ziWqp1jRNBrRYGq-Q,"I just started visiting this doctor, and so far, he takes the time to listen to me and has even called me from his house to answer my questions.  That says a lot about a doctor.  He is great if you are looking to detoxify and replenish your nutrition with better food choices.  I'll write more soon.",58,Health & Medical,RHaSEpd_4LiQw0bFW-Hj5g,TekSb9o3BZtcluyVUrkwaA,Had such a great experience here. Ordered programs and they were better than we hoped. We had a rush order and they did them with time to spare! We even saw them help another customer with getting her things to her car! Will definitely come back!,46,None,u0HV0evwzNzB5SE2f941Xw,eXi_8IiUVASvOsl-Hkkqiw,"Tiffany White filing chapter 13 now - you can make a claim.  Trustee Ed Maney 602-277-3776, Tiffany's Lawyer is Nathan Finch wit Catalyst Law Group 02-456-2233 Nathan@catalyst.lawyer   The US Bankruptcy Case number is 18-BK-03224 MCW.  Spread the word.",46,None,_EeYNsnWw65OVrfXYSVNKA,86ZtQpLwVZVwJ6QKfccGWQ,We moved here 3 mi the ago with our new puppy from VCA animal hospital and are so glad we made the move. Here it's about your dog not how much money they can take from you. We are vey grateful for Dr. Summa.,45,None,,,2021-01-16T00:39:48.618Z,2021-01-16T00:39:44.604Z,2021-01-16T00:39:23.044Z,2021-01-16T00:39:40.650Z,2021-01-16T00:39:32.091Z,2021-01-16T00:39:02.456Z,2021-01-16T00:39:06.070Z,Linux armv8l,en-US,Fri Jan 15 2021 15:39:02 GMT-0900 (Alaska Standard Time),2021-01-16T00:39:48.618Z,Fitness & Instruction,Health & Medical,None,None,None,1,1,1,1,1,5
3HXCEECSQMTJ6QBNOPLJU9EBPUFYZ9,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,3IXEICO792JONEQC2G6ADEPO4OD6TQ,ADE4283NU45C9,Submitted,2021-01-16T00:41:07+00:00,2021-01-16T00:41:43+00:00,2021-01-23T00:41:43+00:00,,,,36,0% (0/0),0% (0/0),0% (0/0),kulKVOVLj4IWgHUBUB-L5g,vUJ08IkoUu5eaccWWFNIXg,"First timer, was told it was a great workout so had to see for myself. Don't know if I've ever had such a great workout!!! You are tired but feel like a million dollars at the same time afterwards! Everyone is super nice; Nikki and Kaleigh rocked at leading it! Will definitely be back!!!",56,Fitness & Instruction,POaVVNXtn2LyY0dAemKx-A,9K5v7vvCCiQ5KGRhFwBbCw,This is one of the most innovative and exciting place that takes a boring and mundane industry and puts it on its head. This place makes my daughter excited to get braces and make each of her visits. I highly recommend going here.,43,Health & Medical,kLqRmv5WTMQ3YWAG5SVHLw,BiGJEC4WxcoW578wi1UBMw,Jill's an amazing instructor! They have classes almost all day everyday so it's super convenient for everyone especially those with hectic schedules and have kids. I go every Wednesday Thursday and Sunday mornings!! I can't get enough.,40,Fitness & Instruction,ZZJUraUJvIqlAH3R3JBqyA,zzt8omL4h_tdLYpY_rlZ4w,"One of the worst gel manicures I have ever received. There is gel polish all over my fingers, many of the nails are sticky like no top coast was applied, there are bumps throughout the polish, and the filing job was crazily crooked on most nails.",46,Nail Salons,PsaJdYcBLymj3OEMw9c5Bw,iktv24S9IdwG0wvfHr1-eA,Horrible Location. Do yourself a favor and go to another location. The women's restrooms are always dirty. The maintenance woman is ALWAYS texting and doesn't clean since she sits on the counter and texts. The showers smell like urine. Do yourself a favor and don't go there.,50,Fitness & Instruction,,,2021-01-16T00:41:43.685Z,2021-01-16T00:41:32.274Z,2021-01-16T00:41:40.640Z,2021-01-16T00:41:46.473Z,2021-01-16T00:41:25.480Z,2021-01-16T00:41:12.530Z,2021-01-16T00:41:15.722Z,Linux armv8l,en-US,Fri Jan 15 2021 15:41:12 GMT-0900 (Alaska Standard Time),2021-01-16T00:41:46.473Z,Fitness & Instruction,Health & Medical,Fitness & Instruction,Nail Salons,None,1,1,1,1,0,4
37VE3DA4YUH12XII8B1SMRC58VHHBO,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,3D8YOU6S9EK3NR512LWKIABQN2K6UH,A16CY2VIGN7I2L,Submitted,2021-01-16T00:41:18+00:00,2021-01-16T00:42:03+00:00,2021-01-23T00:42:03+00:00,,,,45,0% (0/0),0% (0/0),0% (0/0),PNKsCupfHwB8BAAaHKIhqg,zR7PpG1wzv3v5H4t-uuS3g,"Tried their 6 week transformation.  Didn't lose the weight, asked for a do over due to their 100% guarantee.  They said no, please pay over $300 again.  They just want your money.  Classes are overcrowded.  You can go anywhere else for the same cost",45,Fitness & Instruction,rjLZX2Pqgcm_n1KBa7ev0w,yTJj9oTLWyHtszCuzuTkjA,"While the service itself is fine, the wait to schedule an appointment is not.  I called today (mid April) to schedule a cleaning.  They have nothing until mid-August.  Unacceptable.  After 10 years of dealing with this kind of scheduling issue, I've decided to change dental practices.",48,Health & Medical,YYF-Od1SvwMqmbCaTTat9A,QOhMEggbu61pqtm9IEUjig,"I have to say, this was one of the cleanest, most helpful Party City I've been to.  We were approached by various employees while we browsed, questions were answered in a friendly manner and the store was clean and organized. Kudos!",42,None,Xk1TDpRqqsvN9FHchjKOAw,cZPptgtI7MgnlR5iGLLgkQ,I love this salon.  The girls are nice and engaging even if you are new they make you feel like you have been going there for years.<br/><br/>The nail art is super cute even though I don't do it all the time its still a great splurge when I can and its so fun!,55,Nail Salons,csy88IXxFSpn_f_6r92n3A,Kr5k9eEm-2dGBGGlF2HvaQ,The staff and Dr. Fisch were friendly and knew exactly what they were doing. They helped my husband and I conceive a beautiful baby boy through IVF. <br/>If it wasn't for them we wouldn't have our son. <br/>Thank you for everything!,43,Health & Medical,,,2021-01-16T00:41:30.720Z,2021-01-16T00:41:43.462Z,2021-01-16T00:42:02.571Z,2021-01-16T00:41:26.488Z,2021-01-16T00:41:46.742Z,2021-01-16T00:41:19.168Z,2021-01-16T00:41:22.063Z,Win32,en-US,Fri Jan 15 2021 16:41:19 GMT-0800 (Pacific Standard Time),2021-01-16T00:42:02.571Z,Fitness & Instruction,Health & Medical,None,Hair Salons,Health & Medical,1,1,1,0,1,4
360ZO6N6J1J46I4W1O39NQPB1HD9MF,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,3EQHHY4HQSSOZ54SDXXYMPWZIZTG5A,ADE4283NU45C9,Submitted,2021-01-16T00:35:53+00:00,2021-01-16T00:37:03+00:00,2021-01-23T00:37:03+00:00,,,,70,0% (0/0),0% (0/0),0% (0/0),bW0drK5dSdwKcAUsqe2yew,30_vjM0mXNFQ_CeeJi3KJQ,I was looking for a new place to get my nails down.  I hard a horrible experience with my previous place.  I always drive by this place and decided to try them.  Tim (the owner) is one of nicest ppl I have met.  I love this place.  The staff is nice and friendly.  The prices are reasonable.,57,Nail Salons,_q6hq1CHdOxPPgY7Nw1T9A,gcpIllQkeuO_ZbP-x62xdA,"The place isn't very clean, the ice is below ok. There are missing flavor even thus there are advertising it. Half of the jar were empty the other half old. Don't waste you time or money and just go somewhere else",43,None,qmQCv9iFWxP64Gju1_7f6Q,c9tLz-ZToNky6PZDp9xB4Q,The best hairstylist! She's truly an artist! She takes her time and always makes my hair look just right and the color always looks so natural. I won't go to anyone else! She's been doing my hair now for about 5 years! Love her!!!,47,Hair Salons,97I5C-kUdepGwHnjdWl7ZA,PFD8h9VDLjjwArXbXHKGGg,I disagree totally with the reviews on here - this place is clean and they do amazing work.  When I get a mani/pedi it lasts a long time and rarely chips.  The waxing technician is fast and skilled so very little discomfort during the waxing.  I don't think they are called Eden Spa anymore though....,56,Nail Salons,SiJ9PlxPKtcQdDRrBvKyCQ,vVie4iE_8KqTga9s6oBukA,I came here based on the fact that they do all kinds of styles that others don't. I showed a picture of what I wanted and they came out perfect. I have several months to go for my wedding and no one has been able to accommodate me the way they did. Thank you,55,Nail Salons,,,2021-01-16T00:36:48.771Z,2021-01-16T00:36:42.852Z,2021-01-16T00:36:52.751Z,2021-01-16T00:37:00.124Z,2021-01-16T00:37:06.328Z,2021-01-16T00:35:58.178Z,2021-01-16T00:36:12.816Z,Linux armv8l,en-US,Fri Jan 15 2021 15:35:58 GMT-0900 (Alaska Standard Time),2021-01-16T00:37:06.328Z,Hair Salons,None,Hair Salons,Nail Salons,Hair Salons,0,1,1,1,0,3
3CIS7GGG65J4EM0MI1AH6E7G50WEUM,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-16T00:32:13+00:00,1,BatchId:4305046;OriginalHitTemplateId:929448123;,120,604800,2021-01-23T00:32:13+00:00,,,3AQF3RZ558IE498B7W1LWAANDF56FI,A35VDRSTN2XKG,Submitted,2021-01-16T00:39:57+00:00,2021-01-16T00:41:28+00:00,2021-01-23T00:41:28+00:00,,,,91,0% (0/0),0% (0/0),0% (0/0),MqbSvq93Q5lPKLwOJ3P-XQ,gnd2GnFePpSusgg_Iek-uw,"I have been going to Jonny for 30+ years for cut and color.<br/>Occasionally when I am traveling, I've tried another hair dresser and have never found one that compares to the quality of Jonny's hair cutting and coloring skills.<br/>She is the best!",46,Hair Salons,l9YCHx5A9liGywOrtC0G3A,X9_bGwIL08u8Z3abNQHbew,Paid $190 for a KING BED and they deliver a CALIFORNIA KING with blood stains on it..ive been calling for 2 days straight and now they're ignoring my calls smh just shameful and very unprofessional. DO NOT BUY A MATTRESS FROM HERE..MONEY WASTED,46,None,zNxwhUxQ-fnsOv5eUvpo1w,m1POFx6xDWbiW1v0Ylbi_Q,I dealt with Vivian so I can't speak for the rest of the staff.  She was rude and unprofessional!  She nicked me twice and then had the nerve to call me sensitive!  Will I go back?  Not a chance!,40,Nail Salons,Nx-iSaDjqldcL9NueAS9Ng,XtGgx0vs2D3Ysz9DeuwTCA,Amazing Optometrist and phenomenal customer service from LensCrafters! Nic you are the best. Thanks for such great customer service. I highly recommend this office/store as it is my second time here and the customer service surpasses any I've ever been to!,43,Health & Medical,FjOrT7bFsQEHZ_i-ptb5nQ,dcAVQDreCs0U1L5qSUrdSw,"The owner called and was apologetic and scheduled an appointment to come out and give mea quote on the work I need done.  They showed up in a timely manner, very professional and gathered the information for the quote.  The owner was apologetic and helpful.",45,None,,,2021-01-16T00:41:10.606Z,2021-01-16T00:41:01.610Z,2021-01-16T00:40:48.355Z,2021-01-16T00:40:30.329Z,2021-01-16T00:41:29.148Z,2021-01-16T00:39:58.863Z,2021-01-16T00:40:08.457Z,Win32,en-US,Fri Jan 15 2021 19:39:58 GMT-0500 (Eastern Standard Time),2021-01-16T00:41:29.148Z,Hair Salons,None,Nail Salons,Health & Medical,None,1,1,1,1,1,5
