HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.review_id_0,Input.business_id_0,Input.text_0,Input.len_0,Input.label_0,Input.review_id_1,Input.business_id_1,Input.text_1,Input.len_1,Input.label_1,Input.review_id_2,Input.business_id_2,Input.text_2,Input.len_2,Input.label_2,Input.review_id_3,Input.business_id_3,Input.text_3,Input.len_3,Input.label_3,Input.review_id_4,Input.business_id_4,Input.text_4,Input.len_4,Input.label_4,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,total-correct
3MQY1YVHS3KXN7F0PQYLZN63JBHB2G,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,3R0T90IZ1SC9YQD7S7K60V29AENCGI,A1S8QSM1T86H8I,Submitted,2021-01-15T15:09:23+00:00,2021-01-15T15:10:01+00:00,2021-01-22T15:10:01+00:00,,,,38,0% (0/0),0% (0/0),0% (0/0),eqHw55kLMiQHFh000A5Ayg,wqxDSI00xo168dWMSsJ5_Q,"Had I read all of the bad reviews on yelp I would never bought my parts from PHONEPARTSUSA, but I did and it did not work, shipped back for replacement , They said NO the Galaxy S3 LCD Digitizer screen was broken bull. I contacted BBB and Pay Pal for refund or replacement, It cost me so far 169.00 $",59,None,b4w3fwWIOG6Nsc3lItaLcA,hkmaUwfNQtFAJFpxYOHBkg,"I have only had the pork buns here and they are good, but not worth driving all the way across town for. If I am in the area I will definitely stop. Looking forward to trying some of their bakery items.",41,Restaurant,KcbuFMfObXdntO8WcjBwGw,1tuAZhyLMJ7Non9Olsi4Iw,"This is the best family run. My daughter and I love how it is always different, always fun, there are always awesome prizes and vendors, and its FREE. It truly is awesome for the whole family  or if you want to get a group of girls together to run and drink beer you can't go wrong.",57,None,oOliY5K6yI1H1PU-m8DxnQ,iLxHU5DyHou-LG9omn3MIw,"I called for an estimate and received a call within about 30 min.  I received an estimate the same day and the work was done within 48 hours.  Great customer service, communication and pricing!   I will be scheduling every other month!  Keep up the great work!",46,None,6q3rh8v_Q1By-QCNdG0dpQ,psz-EieNYIIwJwQ_2IMLmg,"They re-covered a wingback chair for me and the quality of the work is excellent. I am very happy with it and would not hesitate to use them again. Price was also good compared to others. <br/><br/>Isabelle was so nice to work with, you won't be mad if you choose them.",53,None,,,2021-01-15T15:08:10.272Z,2021-01-15T15:08:18.051Z,2021-01-15T15:07:59.429Z,2021-01-15T15:08:05.492Z,2021-01-15T15:08:13.971Z,2021-01-15T15:07:41.244Z,2021-01-15T15:07:46.198Z,Win32,en-US,Fri Jan 15 2021 09:07:41 GMT-0600 (Central Standard Time),2021-01-15T15:08:18.051Z,None,Restaurant,Restaurant,None,None,1,1,0,1,1,4
36FQTHX3Z3RM8PBJTQCQIXBVPPHB3R,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,35H6S234SA0M2CFM1KOCAYJAOJZ562,A3V4AW6DGWBHDO,Submitted,2021-01-15T15:11:57+00:00,2021-01-15T15:12:16+00:00,2021-01-22T15:12:16+00:00,,,,19,0% (0/0),0% (0/0),0% (0/0),oowIp0G9ShMU0Kb9n3UDaw,VcdVpDvaXGQ-vWoOghqfHg,"Just finished a baked piece of organic salmon from this shop.  Just brilliant stuff.  Yes it costs some more, but this stuff is just excellent.  Gotta give it a try.  Great $2 Vietnamese sandwiches next door as well.  Double whammy!",40,None,wl51sov_iCDqVesr0Fv-cQ,ihDGggt-UFXKv0FJLskyDw,I had the chicken cutlet today. It came out fairly quick and tasted pretty good. I come here once in awhile when i have a craving for korean food. Overall food here is good i think. Especially now its under new management the food looks more clean and tastes better than the previous owners..,54,Restaurant,umn7Zg9kwY3UHYf6x7jISQ,ipFreSFhjClfNETuMjBtrA,First time we were there we were so impressed. Not the same place the second time around. Food was terrible. Wait staff was lacking basic knowledge of the menu. Which in turn caused the owner? Or manager? To then treat us badly. No napkins no silverware. Customers were chasing waitresses down.,51,Restaurant,G927UaUEfrQpH8xqxkTLIw,uaCYXxCsZSD3KMg8XiOdwg,Fabulous and inexpensive neighborhood Thai restaurant in Parkdale.  I had the vegetable coconut curry and it was very flavorful and not too rich.  The ginger tea is divine.  The service was attentive and quick.  The atmosphere is kinda grass hut grubby chic.  <br/><br/>Give it a try.,46,Restaurant,BiqaaZPqKd1mD9ZdE2p9KA,-xfFUZQDBLvnlUglLkSxNA,"Staff are very helpful, they have everything in stock most of the time. I feel very welcomed whenever I'm there. I like how they have lifetime warranty brake pads, whenever I bring in the old ones they swap it with the new very easy and very helpful staff.",49,None,,,2021-01-15T15:12:08.714Z,2021-01-15T15:12:09.964Z,2021-01-15T15:12:07.126Z,2021-01-15T15:12:12.992Z,2021-01-15T15:12:15.767Z,2021-01-15T15:11:59.805Z,2021-01-15T15:12:03.181Z,Win32,en-US,Fri Jan 15 2021 09:11:59 GMT-0600 (Central Standard Time),2021-01-15T15:12:15.767Z,Restaurant,Restaurant,Restaurant,Restaurant,None,0,1,1,1,1,4
3I6NF2WGIGWLDL6YNVSXY50CJY0G53,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,3S4AW7T80BIMPEETAJB4UPVTEIT4L4,A2GG77HM5EQVYQ,Submitted,2021-01-15T15:11:36+00:00,2021-01-15T15:12:36+00:00,2021-01-22T15:12:36+00:00,,,,60,0% (0/0),0% (0/0),0% (0/0),TXjj5otxUqsC08dyfiLTSQ,25FQZfGDmN-W5Zw99SzIug,"Speedy, excellent, and thorough service! After I called, a rooter was at my house within the hour. My technician did a great job taking care of my clogged system, was personable, and just an all around good guy. The price was very reasonable too. Would highly recommend to anyone in the area who needs rooter services!",56,None,N55wi18vqrMlmnVolW9l0Q,iH2rDJxeGiHOutYJadQYog,If you're a fan of deep tissue massages the lpg is a must try. Had a great lpg session with Cidalia. She was very attentive and relieved the muscle tension and adhesions that had been paining me for weeks. Looking forward to my next session.,46,None,4CLnhezfsiaZ_-XOmArQPw,XmLh2lAVaX1XseJ09TNpOQ,"I ordered just a simple cheese burger with extra mayo and ketchup.. I take only one bite and find 2 hairs in my food, it's discusting. I rarely eat fast food but the time I do.. it was horrible. Throwed it out right away and kind of turned me off from eating in public in general.. ugh",58,Restaurant,Ar2Q6jHvoC_bjhcbL_hIEA,HwUMFmfrSncCjQTPM0CmPQ,"Go elsewhere... Friendly service, but very low attention given to your needs.  Also, be careful with what they claim is your insurance copay.  They claimed mine was half of what it actually was and then I was left with a bill$ from them for months. :(",45,None,Od-ZvJ_4oayDeQqemrWOwg,ab0ms6Is2Mt0kp2sbVjfNA,"this is probably the worst place i have ever been to. they steal parts, they don't put back the parts of your car right and they don't check for what they say they will. if this place hires people like this they don't care about customers or their safety. do not come here ever!",57,None,,,2021-01-15T15:12:35.204Z,2021-01-15T15:12:08.490Z,2021-01-15T15:12:28.626Z,2021-01-15T15:12:21.661Z,2021-01-15T15:12:15.536Z,2021-01-15T15:11:38.501Z,2021-01-15T15:11:58.552Z,Win32,en-US,Fri Jan 15 2021 10:11:38 GMT-0500 (Eastern Standard Time),2021-01-15T15:12:35.204Z,None,None,Restaurant,None,None,1,1,1,1,1,5
3YCT0L9OMM9STFLVMVI0H0J1YUUNSK,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,37TD41K0AH9COVMYN7ENP9LCYPHCS2,A1PJ1R0S0PEEEE,Submitted,2021-01-15T15:06:25+00:00,2021-01-15T15:07:46+00:00,2021-01-22T15:07:46+00:00,,,,81,0% (0/0),0% (0/0),0% (0/0),2tzviTREo7KV2fcppSezuA,zOsMCxPy7px3_njx5o32FQ,"Only giving one star because if you are lazy and unemployed they are apparently hiring. Should change their name to SLOTHY cash.  All these women know how to do is stand there and do nothing and let me tell you, even that they do at a snails pace. Find a different location.",52,None,wyKGrXJteqLCwblUU378mA,Zn1-UzQ8QUSbzgjROAVkJQ,"Fantastic service every time. Super clean, get my HGTV watching in. Dr. Svans is an extremely skilled dentist that does beautiful work. Been going to him for 10 years and couldn't be happier. Kirsten has been cleaning my teeth for years as well and does a great job and is so pleasant. Everyone in the office is great.",59,None,R8iajoYA1jR1s8ozqZtE2g,BHWIl_wI7P58JrODocBjkg,"It depresses me that notion has or will close.  Perhaps was not perfect but for what it's worth I think there was no more exciting, more technically accomplished or better tasting food in Pittsburgh, and I wish chef Racicot the best in whatever is next.",46,Restaurant,lIkl7O24uQbkPdDehSUEfA,3NSeHqI4QrXx8Smw2j662w,The service is very slow place was not that busy got here at 5:30 it's 7:30 now took to long to get food and the Easter menu was not that great for 17.95 for pork that was cold potato too they need more help for the holidays,51,Restaurant,An8corQ-kxj9-evHmnUnkA,LKbNH8KawwjpNm_dLheKxQ,"Convenient to uptown but not pleased with my returned clothes. The zippers in my dresses and skirts do not work as well as before the dry cleaning, which is disappointing. I plan on finding another dry cleaners even though this is such a convenient location.",45,None,,,2021-01-15T15:07:07.461Z,2021-01-15T15:06:51.236Z,2021-01-15T15:07:44.112Z,2021-01-15T15:07:18.826Z,2021-01-15T15:07:26.201Z,2021-01-15T15:06:25.426Z,2021-01-15T15:06:37.831Z,Win32,en-US,Fri Jan 15 2021 09:06:25 GMT-0600 (Central Standard Time),2021-01-15T15:07:44.112Z,None,None,Restaurant,Restaurant,None,1,1,1,1,1,5
34ZTTGSNJXOO63K7RTYIHG74UU0QHP,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,33PPO7FECVFXZ9PGIRFK5DX7ARSIDH,A3V4AW6DGWBHDO,Submitted,2021-01-15T15:13:46+00:00,2021-01-15T15:14:36+00:00,2021-01-22T15:14:36+00:00,,,,50,0% (0/0),0% (0/0),0% (0/0),0t3AIgV0Sttu0qaQcXDtYg,ts68YQ8CmjfnxhzLyLpWUg,Love these trails. They interconnect with several other trails in the neighborhood so there are a variety of different routes that one can take.<br/><br/>I've also seen security on bikes a few times while out on the trails so apparently they are regularly patrolled.,45,None,Bg9dxbI85MR48vX_W_PKqA,Rqf6LuH8i0Y8UaSgEzsQTg,I used to love this place but it is apparantly under new owners who don't care as much as the previous owners.  The food quality has gone downhill as well as the cleanliness.  Sad to see a business fall into disrepair.,42,Restaurant,teNW18EG9U1rPhdTHy7rbw,GFb9Y6SJrfjHG-OjWuDjnQ,"One of Pittsburgh's best kept secrets.  The staff is beyond friendly, the food is very good, they have a good beer selection and the atmosphere is great.  We try to hit this place up when we're in Lawrenceville",40,None,Enl7gdkyzT-PoZEshxwelQ,T3rBg9LEj_R1mb7C_-0Gwg,DO NOT COME HERE ABSOLUTELY RACIST TAKE YOUR MONEY ELSEWHERE!!!! Refused to allow a African American man of legal age to buy a beer even though he had his valid ID present take your business elsewhere this place should be shut down.  Disgusting people who will spend the rest of there miserable lives working at Speedee Mart,57,None,J0svwoZNL6plwnQSCEiooQ,0JGMKaKJGVuDus5WcJzvjw,"Couldn't get into Joe Beef, no problem.  Liverpool house saves the day!  Lots of Joe Beef branded beer, horse tartar, oysters and lamb shank was beyond awesome.  Topped off a perfect day for me, hope it will for you, too.",41,Restaurant,,,2021-01-15T15:13:53.515Z,2021-01-15T15:14:02.072Z,2021-01-15T15:13:55.537Z,2021-01-15T15:14:35.797Z,2021-01-15T15:13:58.680Z,2021-01-15T15:13:48.100Z,2021-01-15T15:13:51.656Z,Win32,en-US,Fri Jan 15 2021 09:13:48 GMT-0600 (Central Standard Time),2021-01-15T15:14:35.797Z,None,Restaurant,Restaurant,None,Restaurant,1,1,0,1,1,4
3APP19WN71EHWP6CSE22QBECFTBG6J,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,3Z7ISHFUH0V7D4IZ1NSQJGMWVDWZ8O,A3V4AW6DGWBHDO,Submitted,2021-01-15T15:11:11+00:00,2021-01-15T15:11:34+00:00,2021-01-22T15:11:34+00:00,,,,23,0% (0/0),0% (0/0),0% (0/0),_8gGQDt7PqFMacRzg_47fw,4evfBDTjmZixUKSbJGSReg,"I've been here twice: weekday and Saturday lunch. Fresh salads (although Greek dressing nothing special) and varied menu. They hit the mark with Greek specialties! Kids ordered usual chicken fingers and wound up devouring our gyros, humus, and spanikopita (sp?). Very friendly and attentive waitress both visits. Took home desserts--delish!!",52,Restaurant,SQvM2YgspebMEZi-GGQg4Q,N4JFlzYy5onIIuPQ0Fhmdg,"I was blown off 3 times for no show appointments. Needless to say my vehicle was never tinted due to them never showing up to their scheduled appointments. If you live by your schedule and your time is money I would not recommend all mobile auto care. Very dissapointed, 3rd time was NOT the charm.",55,None,97lBVSt7IypNQi3FB_hOog,iFTknOPtAizWbKt8wgdtiw,Dishonest and horrible service. The Mgr makes his own rules. He has no problem charging you extra fees and when you realize it's too late. There are NO REFUNDS because he plays dumb. My advice would be to go to the UPS Store by the Smiths Grocery at 6935 Aliante Parkway. <br/><br/>Enter at your own risk.,57,None,D-3AhEFiFN_3deaMA7uxpQ,FavOSs199RnOziyWqXdhjQ,dear god dont buy a mattress from these idiots! still waiting 3 weeks and they cant even give me an answer to as if its even been ordered! losing my mind! richard the store manager is a box of rocks!,40,None,cpMX_DtwVni6yvB2MRB_3A,7U73RqIg6JA0WThxWUV3uA,"One of my favorite places to eat since moving to Mt. Lebanon in August. Justin and his staff are always professional and the food is always perfect. The meat in their dishes are high quality and their chicken is always white meat with no msg.  Their sushi is incredible, filing, and unique.  Definitely worth a visit.",56,Restaurant,,,2021-01-15T15:11:34.314Z,2021-01-15T15:11:32.182Z,2021-01-15T15:11:30.028Z,2021-01-15T15:11:22.225Z,2021-01-15T15:11:25.161Z,2021-01-15T15:11:13.911Z,2021-01-15T15:11:18.695Z,Win32,en-US,Fri Jan 15 2021 09:11:13 GMT-0600 (Central Standard Time),2021-01-15T15:11:34.314Z,Restaurant,None,None,None,Restaurant,1,1,1,1,1,5
3U74KRR67MLT8FYABVNQR5FN0D8NT9,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,3HVVDCPGTESQ6Y0I8Z12W59H3WDTYG,A3V4AW6DGWBHDO,Submitted,2021-01-15T15:11:35+00:00,2021-01-15T15:11:57+00:00,2021-01-22T15:11:57+00:00,,,,22,0% (0/0),0% (0/0),0% (0/0),m4B05G4J1jNf_yts27i16Q,A81a8oV8DAxnGLY2_r8dUQ,this place is awesome.  so glad we have one. .quality of boba and drinks are great. and food is good.  BUT they need to change the time on yelp because it says OPEN till MIDNIGHT but when we came Saturday at 10 it was close!,45,Restaurant,Hlop68D8htsU81FUMqMwyg,6tRjyuQGxqVgf4xNUsdFxA,"This is specifically for their tool rental department. You cannot schedule ahead and reserve any of their tools unless an hour before pick up so you are ""rolling the dice"" of what may or may not be there. Save your time and go to builders emporium in Macedonia.",48,None,MxT-7Y34E8VoKs_84k8FBw,wH4Q0y8C-lkq21yf4WWedw,"I'm addicted to Nektar and I need not to be because it is pricey. However, my Popeye's Açaí with peanut butter and pea protein is everything. Every location I've gone to the employees are pleasant and knowledgeable. I just need a separate savings account for Nektar and my addiction to smoothies and açaí bowls",57,Restaurant,PIfyBgIUok04BlaFN5s04Q,RtDfRUa_ahMBVcoWzuh-9w,"Who doesn't love ice cream cake?  I wish I had invented it!  Young staff, but the service is always good.  Long lines can be a bummer, but it's an indication of the good job they do.  We've never eaten here, just come for the ice cream and cakes.  Love the Peanut Buster Parfait, too!",57,Restaurant,4taRBMrrAmWjMLsmTIXhaA,0-JMG-NjTbGspy2aS3TeOw,"Are you looking for mediocre work done at premium prices? Perhaps you like being lied to or being overcharged? If so this is the place for you! Worked on my boat a few times, things were never done properly, after having it serviced by in another  individual no more issues and paid a fraction of the cost.",57,None,,,2021-01-15T15:11:55.063Z,2021-01-15T15:11:46.783Z,2021-01-15T15:11:52.208Z,2021-01-15T15:11:57.139Z,2021-01-15T15:11:43.702Z,2021-01-15T15:11:36.965Z,2021-01-15T15:11:40.568Z,Win32,en-US,Fri Jan 15 2021 09:11:36 GMT-0600 (Central Standard Time),2021-01-15T15:11:57.139Z,Restaurant,None,Restaurant,Restaurant,None,1,1,1,1,1,5
3511RHPADVEQ40IXVT2GEYAG7XBLRS,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,3LS2AMNW5FQ1K44OL8Y9P90S5FFOQM,AFKZZEURTCR8U,Submitted,2021-01-15T15:08:20+00:00,2021-01-15T15:09:03+00:00,2021-01-22T15:09:03+00:00,,,,43,0% (0/0),0% (0/0),0% (0/0),vXV3Qag8er5F_NZyxlUU0A,5LNZ67Yw9RD6nf4_UhXOjw,My husband and I come to Vegas often but have never stayed here until this past sept and I must say I'm very pleased with this hotel. Even tho it's very hip they don't miss with the luxury aspect either.,43,Restaurant,9h8bQUmC5juF_QsRaXsUng,0fcO5zrSo13AI4FilBBahw,"Wanted to buy a used Nissan Leaf. Went here because they had a selection. So glad I did. Prices were fair, staff was friendly, knowledgeable and professional. Talked me through me options, set me up with a good financing company and had me on my way in my lovely Leaf in record time. HOV lane here I come!",58,None,gpRyy8Sl4V6V0043wWqQKw,yb5YMIqZGOBRxB__-xT9iQ,This is the worst McDonald's that I have ever been to. The staff have no brains and you have to repeat the order to them very slowly. When you get the food it is old and cold. Even when you special order your fiod.,45,Restaurant,ffUIHo-W1JAt3DeHrOWAdQ,KjA9PdRnrh_NtN0rVxMGSA,"Heed the 5 star review people. There is a reason for it! Joanne and Annette were there and were FAST! Got 2 cars registered in less than 15 minutes. If you come in with the right documents, it's just that fast and easy. Way to go EZ Title! MVD who?",51,None,GH3y6ZqJKOQ90PPlZC2Vcw,S1BC9GXZBOIT3rO-uWifVw,"I got to attend one of my friend's wedding party at this place,this place was looking great ,the staff was very good.....they did special decoration inside near to place where bride & groom was sitting....it was amazing..",40,Restaurant,,,2021-01-15T15:08:58.664Z,2021-01-15T15:08:47.068Z,2021-01-15T15:09:03.176Z,2021-01-15T15:08:44.860Z,2021-01-15T15:08:54.904Z,2021-01-15T15:08:21.269Z,2021-01-15T15:08:34.540Z,Win32,en-US,Fri Jan 15 2021 09:08:21 GMT-0600 (Central Standard Time),2021-01-15T15:09:03.176Z,None,None,Restaurant,None,None,0,1,1,1,0,3
3NOEP8XAU420SHJ7WK1FKX5ODOXXPY,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:41+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:41+00:00,,,3IXEICO792JONEQC2G6ADEPO4MKT6G,A3V4AW6DGWBHDO,Submitted,2021-01-15T15:09:31+00:00,2021-01-15T15:10:40+00:00,2021-01-22T15:10:40+00:00,,,,69,0% (0/0),0% (0/0),0% (0/0),Lgg6JEnOmhYiJYONpriolQ,RUS5xdYjwstuNkKO8honsg,Very spacious spot with a lot of seats and rooms to sit down. Clean and tidy. Variety of Slices are available all the time And pizzas are well made. Need to keep out napkins though! Not too bad of a place but only been here once!,46,Restaurant,HSqkcnm9PIxtS7lmfiRldQ,BS6QvAZZpQvkaR4jeGdxmg,"You would think that for the quality and cost of the items they sell, that their knowledge and customer service would be as high. On a positive note - they do have a wide range of options...I just wish that I had someone to help me figure out the difference between them all.",53,None,dyQuU-ihXiU80GM_Nf4bIw,275TOo2ks4R7pcvwzmvQ6w,"Never heard of this place before. Tried it last night bout 7.30pm. It was great. I suggested dominios, my family told me this was even better. Weren't wrong. Got to huge pizzas and two different breadsticks for $20??? We will be back! The young man you took our order was also great. Friendly and patient.",57,Restaurant,3MaXh31ydB5Fzq4ptiMGHg,zzzaIBwimxVej4tY6qFOUQ,Yeah no... Fries are dried up. They are the frozen crinkled kind. Texas toast was buttery that's fine... The chicken I have to admit was lightly breaded... But dry and seems like its been sitting for a day. So wanted to try it. I did. And I will now continue to pass it on my way.,57,Restaurant,CBE_vAIO_tpm2zoulskVSQ,upMt7tSSLeoJDgNlBjjd2Q,"These are the go to people for anything Hayward or pool repair in general. They fixed my pool heater than no one else could figure out what was wrong, other local companies call Gentry for advice. They fixed my pool light for a fair price and are always open to answering my questions. Thank you very much!",57,None,,,2021-01-15T15:09:52.659Z,2021-01-15T15:10:22.565Z,2021-01-15T15:10:30.532Z,2021-01-15T15:10:34.999Z,2021-01-15T15:10:39.681Z,2021-01-15T15:09:33.994Z,2021-01-15T15:09:45.989Z,Win32,en-US,Fri Jan 15 2021 09:09:33 GMT-0600 (Central Standard Time),2021-01-15T15:10:39.681Z,Restaurant,None,Restaurant,Restaurant,None,1,1,1,1,1,5
35XW21VSVGE25FIAAI2L48FCTZULSG,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:42+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:42+00:00,,,35GCEFQ6I5OLC7CTP6XUSZELFR4Z3W,AFKZZEURTCR8U,Submitted,2021-01-15T15:10:56+00:00,2021-01-15T15:11:23+00:00,2021-01-22T15:11:23+00:00,,,,27,0% (0/0),0% (0/0),0% (0/0),yfMqyBzyVzhy0pSibfVNCA,iQuQLjbX4VlfYtUf13t9xA,"Lovely. Friendly, clean & stylish, delicious coffee, free wifi. We happened upon this place upon arriving in Montreal and it is such a nice find. If this place was in my city I would be glad to be able to be a regular.",42,Restaurant,SXKjUxBEFH5om-x3mb6Ehg,twX6mYg7TT1ImLUJflt5Tg,I have recently have the pleasure of going to the spa Aqua at the Marriott my masseuse Garrick was absolutely amazing one of the best massages ever the entire staff was courteous and very helpful spa a definite must while in Las Vegas,43,Restaurant,LpwjjxqepKvk4g2GF00DTQ,ex1VV_psIVpGdoKvT8zEaQ,This is my new favorite location. The guys at the entrance spent at least a minute scrubbing on my car before sending me through! I love that little extra attention to detail. The location is sorta hard to get to but that doesn't scare me away! I will return for sure.,52,None,vqhQViKgyQynuqGeL1cuiA,j5zLNGzzlLsstvYHrBD1Bg,Super nice people and very knowledgeable! I will come back whenever I need body work done and refer people here as well. Wonderful techs and front desk girls! My 4 year old had a blast because the girl at the front desk gave her a coloring book and shared some chocolate. Can't beat that eh?,56,None,vM1-CL5P8K37yD99PEnhCw,tPaweigPsXacvQT8daYT4g,I took my friend in to get a bed set and we got helped right away... The manager is awesome and gave us a great deal on the bed.. Delivery was fast and great if your looking for a great deal in town make sure to go to best deal furniture you won't regret it :),56,None,,,2021-01-15T15:11:19.102Z,2021-01-15T15:11:21.078Z,2021-01-15T15:11:11.670Z,2021-01-15T15:11:23.166Z,2021-01-15T15:11:02.614Z,2021-01-15T15:10:57.076Z,2021-01-15T15:10:58.868Z,Win32,en-US,Fri Jan 15 2021 09:10:57 GMT-0600 (Central Standard Time),2021-01-15T15:11:23.166Z,Restaurant,None,None,None,None,1,0,1,1,1,4
38Z7YZ2SB32O2YVRXBG3HS8JU7FQII,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:42+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:42+00:00,,,3F6KKYWMNB1PDA07F7SCALTOWQMDNS,AFKZZEURTCR8U,Submitted,2021-01-15T15:12:42+00:00,2021-01-15T15:13:33+00:00,2021-01-22T15:13:33+00:00,,,,51,0% (0/0),0% (0/0),0% (0/0),D_OWlVZx84QFAWPe0G8xMA,-25X5v1q3WU6s-craJSvTw,"The worst, I repeat, the worst Chinese food ever!! I bought General tso's chicken only to find out that the chicken was triple fried and old and you could barely even taste the chicken because of all the batter. Don't eat from this place, you're better off buying frozen dinner from a convenience store!",57,Restaurant,qfErRplO77cHpNRFzMUccQ,El23BmTa2qKSWTl5BJdfqg,Complete rip off.  About 3 times more expensive than other dry cleaners.  There are many other dry cleaning businesses in the area.  I wouldn't recommend Al Phillips unless you don't mind getting ripped off.  Plus there service really isn't that good.,44,None,qqu7fdDvWJky0xTA137utA,MhINNBBwzGn4-n_YI67wog,"Frigging amazing food amazing service. The male server was soooooo good!! What a server is suppose to be full of knowledge, specials, timed everything perfectly. <br/>Free popcorn which was so yummy!!!! <br/>Really good specials. We left stuffed to the brim!! Will be back for sure",45,Restaurant,J0bP0sge4-DE_oibhyWvdA,OHFQfdO7N9nnhNDI4t_sCw,Went to Delly's for the first time to try them out. Absolutely fantastic double cheeseburger strawberry milkshake and fries done to perfection. I also saw my wonderful niece Lindsey working there. I would highly recommend Dilly's for your next dining adventure.,43,Restaurant,XICoXdfhj_HgHA7B1xQtzQ,0oOTrzxhO3FxHqmeZuC3mw,This is for the new one on Happy Valley.  Sent my son to simply order two most popular dishes and they were amazing.  One was a burrito type thing with grilled onions and red chicken and the other was an awesome rice dish with two diff chicken styles...omg so tasty!,51,Restaurant,,,2021-01-15T15:13:28.438Z,2021-01-15T15:13:10.990Z,2021-01-15T15:13:31.261Z,2021-01-15T15:13:33.285Z,2021-01-15T15:13:14.445Z,2021-01-15T15:12:42.831Z,2021-01-15T15:13:02.096Z,Win32,en-US,Fri Jan 15 2021 09:12:42 GMT-0600 (Central Standard Time),2021-01-15T15:13:33.285Z,Restaurant,None,Restaurant,Restaurant,Restaurant,1,1,1,1,1,5
